"No.","Time","Source","Destination","Protocol","Length","Info"
"783","0.779319","192.168.3.12","192.168.100.5","RTP","1336","PT=DynamicRTP-Type-105, SSRC=0x5E4C6ABA, Seq=7079, Time=58648590, Mark"
"784","0.794646","192.168.3.14","192.168.100.5","RTP","209","PT=DynamicRTP-Type-105, SSRC=0xC5375D28, Seq=27765, Time=60216156"
"785","0.795772","192.168.3.14","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0xC5375D28, Seq=27766, Time=60216156"
"786","0.795846","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a0ff)"
"787","0.797228","192.168.3.14","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0xC5375D28, Seq=27767, Time=60216156"
"788","0.797261","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a100)"
"789","0.798508","192.168.3.14","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0xC5375D28, Seq=27768, Time=60216156"
"790","0.798538","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a101)"
"791","0.799818","192.168.3.14","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0xC5375D28, Seq=27769, Time=60216156"
"792","0.799849","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a102)"
"793","0.800238","192.168.3.14","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0xC5375D28, Seq=27770, Time=60216156"
"794","0.803366","192.168.3.11","192.168.100.5","TLSv1","1452","Application Data"
"795","0.803500","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"796","0.803635","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"797","0.803758","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"798","0.803872","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"799","0.803996","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"800","0.804113","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"801","0.804226","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"802","0.804350","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"803","0.804381","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a103)"
"804","0.804486","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"805","0.804532","192.168.3.11","192.168.100.5","TLSv1","708","[Packet size limited during capture]"
"806","0.804741","192.168.3.14","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0xC5375D28, Seq=27771, Time=60216156"
"807","0.804773","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a104)"
"808","0.804860","192.168.3.14","192.168.100.5","RTP","741","PT=DynamicRTP-Type-105, SSRC=0xC5375D28, Seq=27772, Time=60216156, Mark"
"809","0.828594","192.168.100.5","192.168.3.11","TCP","60","63453  >  443 [ACK] Seq=1 Ack=217460 Win=65335 Len=0"
"810","0.828652","192.168.100.5","192.168.3.11","TCP","60","63453  >  443 [ACK] Seq=1 Ack=221654 Win=65335 Len=0"
"811","0.828664","192.168.100.5","192.168.3.11","TCP","60","63453  >  443 [ACK] Seq=1 Ack=225848 Win=65335 Len=0"
"812","0.831236","192.168.100.5","192.168.3.11","TCP","60","63453  >  443 [ACK] Seq=1 Ack=227900 Win=65335 Len=0"
"813","0.834651","192.168.3.13","192.168.100.5","RTP","209","PT=DynamicRTP-Type-105, SSRC=0xA057D1FD, Seq=58992, Time=60582522"
"814","0.835462","192.168.3.13","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0xA057D1FD, Seq=58993, Time=60582522"
"815","0.835492","192.168.3.13","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=9f9b)"
"816","0.835675","192.168.3.13","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0xA057D1FD, Seq=58994, Time=60582522"
"817","0.835704","192.168.3.13","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=9f9c)"
"818","0.835894","192.168.3.13","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0xA057D1FD, Seq=58995, Time=60582522"
"819","0.835938","192.168.3.13","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=9f9d)"
"820","0.836100","192.168.3.13","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0xA057D1FD, Seq=58996, Time=60582522"
"821","0.836130","192.168.3.13","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=9f9e)"
"822","0.836283","192.168.3.13","192.168.100.5","RTP","1452","PT=DynamicRTP-Type-105, SSRC=0xA057D1FD, Seq=58997, Time=60582522, Mark"
"823","0.844832","192.168.3.12","192.168.100.5","RTP","209","PT=DynamicRTP-Type-105, SSRC=0x5E4C6ABA, Seq=7080, Time=58654596"
"824","0.845497","192.168.3.12","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0x5E4C6ABA, Seq=7081, Time=58654596"
"825","0.845530","192.168.3.12","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=9f74)"
"826","0.847126","192.168.3.12","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0x5E4C6ABA, Seq=7082, Time=58654596"
"827","0.847161","192.168.3.12","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=9f75)"
"828","0.848358","192.168.3.12","192.168.100.5","RTP","1381","PT=DynamicRTP-Type-105, SSRC=0x5E4C6ABA, Seq=7083, Time=58654596, Mark"
"829","0.862548","192.168.3.14","192.168.100.5","RTP","209","PT=DynamicRTP-Type-105, SSRC=0xC5375D28, Seq=27773, Time=60222162"
"830","0.863399","192.168.3.14","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0xC5375D28, Seq=27774, Time=60222162"
"831","0.863442","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a105)"
"832","0.863612","192.168.3.14","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0xC5375D28, Seq=27775, Time=60222162"
"833","0.863641","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a106)"
"834","0.863827","192.168.3.14","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0xC5375D28, Seq=27776, Time=60222162"
"835","0.863857","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a107)"
"836","0.864008","192.168.3.14","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0xC5375D28, Seq=27777, Time=60222162"
"837","0.864038","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a108)"
"838","0.864216","192.168.3.14","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0xC5375D28, Seq=27778, Time=60222162"
"839","0.864248","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a109)"
"840","0.864368","192.168.3.14","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0xC5375D28, Seq=27779, Time=60222162"
"841","0.864400","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a10a)"
"842","0.864464","192.168.3.14","192.168.100.5","RTP","326","PT=DynamicRTP-Type-105, SSRC=0xC5375D28, Seq=27780, Time=60222162, Mark"
"843","0.870249","192.168.3.11","192.168.100.5","TLSv1","1452","Application Data"
"844","0.870384","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"845","0.870518","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"846","0.870642","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"847","0.870757","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"848","0.870892","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"849","0.870984","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"850","0.871112","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"851","0.871235","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"852","0.871346","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"853","0.871386","192.168.3.11","192.168.100.5","TLSv1","596","[Packet size limited during capture]"
"854","0.889072","192.168.3.13","192.168.100.5","SKYPE","94","Unknown_0"
"855","0.891264","192.168.100.5","192.168.3.11","TCP","60","63453  >  443 [ACK] Seq=1 Ack=232094 Win=65335 Len=0"
"856","0.891304","192.168.100.5","192.168.3.11","TCP","60","63453  >  443 [ACK] Seq=1 Ack=234890 Win=65335 Len=0"
"857","0.891344","192.168.100.5","192.168.3.11","TCP","60","63453  >  443 [ACK] Seq=1 Ack=237686 Win=65335 Len=0"
"858","0.892167","192.168.100.5","192.168.3.11","TCP","60","63453  >  443 [ACK] Seq=1 Ack=240482 Win=65335 Len=0"
"859","0.892216","192.168.100.5","192.168.3.11","TCP","60","63453  >  443 [ACK] Seq=1 Ack=242422 Win=65335 Len=0"
"860","0.901036","192.168.3.13","192.168.100.5","RTP","209","PT=DynamicRTP-Type-105, SSRC=0xA057D1FD, Seq=58998, Time=60588528"
"861","0.901835","192.168.3.13","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0xA057D1FD, Seq=58999, Time=60588528"
"862","0.901866","192.168.3.13","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=9f9f)"
"863","0.902045","192.168.3.13","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0xA057D1FD, Seq=59000, Time=60588528"
"864","0.902096","192.168.3.13","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=9fa0)"
"865","0.902256","192.168.3.13","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0xA057D1FD, Seq=59001, Time=60588528"
"866","0.902287","192.168.3.13","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=9fa1)"
"867","0.902470","192.168.3.13","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0xA057D1FD, Seq=59002, Time=60588528"
"868","0.902631","192.168.3.13","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=9fa2)"
"869","0.902632","192.168.3.13","192.168.100.5","RTP","1386","PT=DynamicRTP-Type-105, SSRC=0xA057D1FD, Seq=59003, Time=60588528, Mark"
"870","0.911810","192.168.3.12","192.168.100.5","RTP","209","PT=DynamicRTP-Type-105, SSRC=0x5E4C6ABA, Seq=7084, Time=58660602"
"871","0.912462","192.168.3.12","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0x5E4C6ABA, Seq=7085, Time=58660602"
"872","0.912494","192.168.3.12","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=9f76)"
"873","0.912649","192.168.3.12","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0x5E4C6ABA, Seq=7086, Time=58660602"
"874","0.912680","192.168.3.12","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=9f77)"
"875","0.912862","192.168.3.12","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0x5E4C6ABA, Seq=7087, Time=58660602, Mark"
"876","0.912894","192.168.3.12","192.168.100.5","IPv4","60","Fragmented IP protocol (proto=UDP 17, off=1416, ID=9f78)"
"877","0.928584","192.168.3.14","192.168.100.5","RTP","209","PT=DynamicRTP-Type-105, SSRC=0xC5375D28, Seq=27781, Time=60228168"
"878","0.929424","192.168.3.14","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0xC5375D28, Seq=27782, Time=60228168"
"879","0.929476","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a10b)"
"880","0.929643","192.168.3.14","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0xC5375D28, Seq=27783, Time=60228168"
"881","0.929680","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a10c)"
"882","0.929861","192.168.3.14","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0xC5375D28, Seq=27784, Time=60228168"
"883","0.929891","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a10d)"
"884","0.930009","192.168.3.14","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0xC5375D28, Seq=27785, Time=60228168"
"885","0.930040","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a10e)"
"886","0.930245","192.168.3.14","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0xC5375D28, Seq=27786, Time=60228168"
"887","0.930276","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a10f)"
"888","0.930390","192.168.3.14","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0xC5375D28, Seq=27787, Time=60228168"
"889","0.930421","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a110)"
"890","0.930488","192.168.3.14","192.168.100.5","RTP","98","PT=DynamicRTP-Type-105, SSRC=0xC5375D28, Seq=27788, Time=60228168, Mark"
"891","0.932028","192.168.3.11","192.168.100.5","TLSv1","1452","Application Data"
"892","0.932164","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"893","0.932287","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"894","0.932412","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"895","0.932534","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"896","0.932650","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"897","0.932781","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"898","0.932814","192.168.3.11","192.168.100.5","TLSv1","246","[Packet size limited during capture]"
"899","0.958388","192.168.100.5","192.168.3.11","TCP","60","63453  >  443 [ACK] Seq=1 Ack=246616 Win=65335 Len=0"
"900","0.958440","192.168.100.5","192.168.3.11","TCP","60","63453  >  443 [ACK] Seq=1 Ack=249412 Win=65335 Len=0"
"901","0.958454","192.168.100.5","192.168.3.11","TCP","60","63453  >  443 [ACK] Seq=1 Ack=252400 Win=65335 Len=0"
"902","0.961879","192.168.3.12","192.168.100.5","SKYPE","94","Unknown_0"
"903","0.968139","192.168.3.13","192.168.100.5","RTP","209","PT=DynamicRTP-Type-105, SSRC=0xA057D1FD, Seq=59004, Time=60594534"
"904","0.968925","192.168.3.13","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0xA057D1FD, Seq=59005, Time=60594534"
"905","0.968998","192.168.3.13","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=9fa3)"
"906","0.969154","192.168.3.13","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0xA057D1FD, Seq=59006, Time=60594534"
"907","0.969184","192.168.3.13","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=9fa4)"
"908","0.969379","192.168.3.13","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0xA057D1FD, Seq=59007, Time=60594534"
"909","0.969409","192.168.3.13","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=9fa5)"
"910","0.969569","192.168.3.13","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0xA057D1FD, Seq=59008, Time=60594534"
"911","0.969599","192.168.3.13","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=9fa6)"
"912","0.969691","192.168.3.13","192.168.100.5","RTP","1215","PT=DynamicRTP-Type-105, SSRC=0xA057D1FD, Seq=59009, Time=60594534, Mark"
"913","0.978622","192.168.3.12","192.168.100.5","RTP","209","PT=DynamicRTP-Type-105, SSRC=0x5E4C6ABA, Seq=7088, Time=58666608"
"914","0.979284","192.168.3.12","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0x5E4C6ABA, Seq=7089, Time=58666608"
"915","0.979330","192.168.3.12","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=9f79)"
"916","0.979491","192.168.3.12","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0x5E4C6ABA, Seq=7090, Time=58666608"
"917","0.979524","192.168.3.12","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=9f7a)"
"918","0.979633","192.168.3.12","192.168.100.5","RTP","1402","PT=DynamicRTP-Type-105, SSRC=0x5E4C6ABA, Seq=7091, Time=58666608, Mark"
"919","0.996144","192.168.3.14","192.168.100.5","RTP","87","PT=DynamicRTP-Type-105, SSRC=0xC5375D28, Seq=27789, Time=60234174"
"920","0.996336","192.168.3.14","192.168.100.5","RTP","60","PT=DynamicRTP-Type-105, SSRC=0xC5375D28, Seq=27790, Time=60234174"
"921","0.996508","192.168.3.14","192.168.100.5","RTP","209","PT=DynamicRTP-Type-105, SSRC=0xC5375D28, Seq=27791, Time=60234174"
"922","1.006145","192.168.3.14","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0xC5375D28, Seq=27792, Time=60234174"
"923","1.006187","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a111)"
"924","1.006496","192.168.3.14","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0xC5375D28, Seq=27793, Time=60234174"
"925","1.006529","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a112)"
"926","1.006721","192.168.3.14","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0xC5375D28, Seq=27794, Time=60234174"
"927","1.006752","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a113)"
"928","1.006918","192.168.3.14","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0xC5375D28, Seq=27795, Time=60234174"
"929","1.006963","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a114)"
"930","1.007120","192.168.3.14","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0xC5375D28, Seq=27796, Time=60234174"
"931","1.007152","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a115)"
"932","1.007270","192.168.3.14","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0xC5375D28, Seq=27797, Time=60234174"
"933","1.007301","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a116)"
"934","1.007508","192.168.3.14","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0xC5375D28, Seq=27798, Time=60234174"
"935","1.007539","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a117)"
"936","1.007659","192.168.3.14","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0xC5375D28, Seq=27799, Time=60234174"
"937","1.007689","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a118)"
"938","1.007881","192.168.3.14","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0xC5375D28, Seq=27800, Time=60234174"
"939","1.007913","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a119)"
"940","1.008033","192.168.3.14","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0xC5375D28, Seq=27801, Time=60234174"
"941","1.008063","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a11a)"
"942","1.008257","192.168.3.14","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0xC5375D28, Seq=27802, Time=60234174"
"943","1.008288","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a11b)"
"944","1.008406","192.168.3.14","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0xC5375D28, Seq=27803, Time=60234174"
"945","1.008437","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a11c)"
"946","1.008632","192.168.3.14","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0xC5375D28, Seq=27804, Time=60234174"
"947","1.008664","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a11d)"
"948","1.008784","192.168.3.14","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0xC5375D28, Seq=27805, Time=60234174"
"949","1.008817","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a11e)"
